8	28	17
8	2	19
8	36	19
8	2	29
8	31	29
8	44	29
8	29	30
8	31	30
8	44	30
8	5	35
8	10	38
8	44	38
8	44	40
8	29	41
8	31	41
8	44	41
8	27	47
8	44	48
8	29	51
8	31	51
8	44	51
8	35	52
8	2	54
8	36	54
8	2	58
8	29	58
8	36	58
8	2	60
8	31	60
8	44	60
8	35	63
8	44	66
8	2	69
8	36	69
8	44	70
8	44	75
8	2	78
8	36	78
8	44	79
8	2	84
8	36	84
8	2	87
8	31	87
8	44	87
8	29	88
8	31	88
8	44	88
8	2	90
8	31	90
8	44	90
8	44	92
8	29	93
8	31	93
8	44	93
8	28	97
8	2	99
8	31	99
8	44	99
8	2	101
8	36	101
8	5	102
8	2	103
8	31	103
8	44	103
8	29	106
8	31	106
8	44	106
8	35	107
8	44	109
8	27	110
8	2	111
8	31	111
8	44	111
8	2	112
8	36	112
8	35	113
8	35	115
8	2	120
8	36	120
8	2	123
8	29	123
8	36	123
8	44	131
8	2	133
8	36	133
8	2	134
8	29	134
8	36	134
9	36	4
9	36	7
9	36	10
9	36	12
9	29	13
9	36	13
9	28	17
9	36	19
9	27	47
9	36	54
9	29	58
9	36	58
9	36	69
9	36	78
9	36	84
9	28	97
9	36	101
9	27	110
9	36	112
9	36	120
9	29	123
9	36	123
9	36	133
9	29	134
9	36	134
10	25	7
10	25	10
10	25	12
10	22	14
10	28	17
10	25	19
10	27	47
10	25	54
10	25	69
10	22	74
10	25	78
10	25	84
10	28	97
10	25	101
10	27	101
10	27	110
10	25	120
10	22	126
10	25	133
11	8	1
11	10	1
11	47	1
11	8	8
11	10	8
11	47	8
11	25	11
11	2	15
11	10	15
11	25	16
11	28	17
11	25	18
11	20	21
11	20	27
11	20	28
11	2	29
11	10	29
11	20	29
11	2	30
11	8	30
11	10	30
11	19	30
11	40	30
11	47	30
11	25	31
11	27	31
11	27	32
11	24	36
11	8	38
11	10	38
11	47	38
11	2	41
11	8	41
11	10	41
11	19	41
11	40	41
11	47	41
11	20	46
11	27	47
11	25	49
11	2	51
11	8	51
11	10	51
11	19	51
11	40	51
11	47	51
11	20	56
11	20	59
11	2	60
11	10	60
11	20	60
11	25	65
11	25	68
11	25	72
11	25	73
11	8	75
11	10	75
11	47	75
11	2	87
11	10	87
11	20	87
11	2	88
11	8	88
11	10	88
11	19	88
11	40	88
11	47	88
11	2	90
11	10	90
11	20	90
11	2	92
11	2	93
11	8	93
11	10	93
11	19	93
11	40	93
11	47	93
11	25	94
11	28	97
11	2	99
11	10	99
11	20	99
11	2	103
11	10	103
11	20	103
11	2	106
11	8	106
11	10	106
11	19	106
11	40	106
11	47	106
11	27	108
11	27	110
11	2	111
11	10	111
11	20	111
11	25	118
11	47	125
11	27	129
11	20	132
11	25	135
12	25	12
12	28	17
12	27	47
12	28	97
12	25	101
12	27	101
12	27	110
13	25	7
13	25	10
13	25	12
13	25	13
13	29	16
13	28	17
13	25	19
13	8	30
13	8	41
13	27	47
13	29	49
13	8	51
13	25	54
13	29	68
13	25	69
13	29	72
13	25	78
13	25	84
13	8	88
13	8	93
13	29	94
13	28	97
13	25	101
13	27	101
13	8	106
13	27	110
13	29	118
13	25	120
13	25	133
13	29	135
14	27	2
14	5	3
14	2	14
14	5	17
14	28	17
14	5	35
14	27	50
14	5	52
14	5	61
14	5	63
14	5	64
14	2	74
14	2	87
14	31	87
14	44	87
14	31	88
14	5	97
14	28	97
14	5	102
14	5	107
14	5	113
14	5	115
14	2	126
15	44	1
15	2	4
15	41	4
15	2	7
15	41	7
15	44	8
15	2	10
15	41	10
15	2	12
15	41	12
15	2	13
15	41	13
15	2	15
15	41	15
15	44	15
15	42	16
15	28	17
15	2	19
15	41	19
15	42	23
15	2	29
15	41	29
15	44	29
15	2	30
15	41	30
15	44	30
15	44	38
15	2	41
15	41	41
15	44	41
15	44	48
15	42	49
15	27	50
15	2	51
15	41	51
15	44	51
15	2	54
15	41	54
15	2	58
15	41	58
15	2	60
15	41	60
15	44	60
15	42	68
15	2	69
15	41	69
15	44	70
15	42	72
15	44	75
15	2	78
15	41	78
15	2	84
15	41	84
15	2	87
15	41	87
15	44	87
15	2	88
15	41	88
15	44	88
15	2	90
15	41	90
15	44	90
15	2	92
15	27	92
15	41	92
15	44	92
15	2	93
15	41	93
15	44	93
15	42	94
15	28	97
15	2	99
15	41	99
15	44	99
15	2	101
15	41	101
15	2	103
15	41	103
15	44	103
15	2	106
15	41	106
15	44	106
15	27	109
15	44	109
15	2	111
15	41	111
15	44	111
15	2	112
15	41	112
15	42	118
15	2	120
15	41	120
15	2	123
15	41	123
15	2	133
15	41	133
15	2	134
15	41	134
15	42	135
16	8	1
16	10	1
16	8	8
16	10	8
16	2	15
16	10	15
16	25	16
16	28	17
16	20	21
16	20	27
16	20	28
16	2	29
16	10	29
16	20	29
16	2	30
16	8	30
16	10	30
16	25	31
16	27	31
16	27	32
16	24	36
16	8	38
16	10	38
16	2	41
16	8	41
16	10	41
16	20	46
16	27	47
16	25	49
16	2	51
16	8	51
16	10	51
16	20	56
16	20	59
16	2	60
16	10	60
16	20	60
16	25	65
16	25	68
16	25	72
16	25	73
16	8	75
16	10	75
16	2	87
16	10	87
16	20	87
16	2	88
16	8	88
16	10	88
16	2	90
16	10	90
16	20	90
16	2	92
16	2	93
16	8	93
16	10	93
16	25	94
16	28	97
16	2	99
16	10	99
16	20	99
16	2	103
16	10	103
16	20	103
16	2	106
16	8	106
16	10	106
16	27	110
16	2	111
16	10	111
16	20	111
16	25	118
16	27	129
16	20	132
16	5	134
16	25	135
17	28	17
17	27	37
17	27	47
17	27	97
17	28	97
18	8	1
18	8	8
18	2	15
18	25	16
18	28	17
18	25	18
18	2	29
18	2	30
18	8	30
18	25	31
18	27	31
18	27	32
18	24	36
18	8	38
18	2	41
18	8	41
18	27	47
18	25	49
18	2	51
18	8	51
18	2	60
18	25	65
18	25	68
18	25	72
18	25	73
18	8	75
18	2	87
18	2	88
18	8	88
18	2	90
18	2	92
18	2	93
18	8	93
18	25	94
18	28	97
18	2	99
18	2	103
18	2	106
18	8	106
18	27	110
18	2	111
18	25	118
18	27	129
18	25	135
19	27	10
19	25	12
19	22	14
19	28	17
19	25	19
19	27	47
19	25	54
19	25	69
19	22	74
19	25	84
19	28	97
19	25	101
19	27	101
19	27	110
19	25	120
19	22	126
19	27	133
20	29	1
20	29	8
20	29	15
20	28	17
20	1	20
20	11	20
20	13	20
20	29	20
20	46	20
20	1	21
20	29	21
20	1	22
20	11	24
20	29	29
20	29	30
20	27	37
20	29	38
20	29	40
20	29	41
20	27	47
20	29	51
20	11	56
20	29	60
20	27	71
20	29	75
20	29	87
20	44	87
20	29	88
20	29	90
20	29	93
20	28	97
20	29	99
20	29	103
20	29	106
20	29	111
20	27	127
20	29	131
20	29	132
21	29	1
21	36	4
21	42	5
21	36	7
21	29	8
21	27	9
21	36	10
21	36	12
21	29	13
21	36	13
21	29	15
21	42	16
21	28	17
21	36	19
21	29	20
21	1	21
21	6	21
21	13	21
21	14	21
21	18	21
21	36	21
21	45	21
21	46	21
21	48	21
21	1	22
21	13	22
21	26	22
21	29	22
21	13	23
21	14	23
21	15	23
21	42	23
21	11	24
21	42	25
21	1	27
21	29	29
21	29	30
21	29	38
21	29	40
21	29	41
21	42	44
21	27	47
21	42	49
21	29	51
21	36	54
21	27	56
21	29	58
21	36	58
21	29	60
21	42	68
21	36	69
21	42	72
21	29	75
21	36	78
21	42	82
21	36	84
21	29	87
21	29	88
21	29	90
21	29	93
21	42	94
21	42	95
21	28	97
21	29	99
21	42	100
21	36	101
21	29	103
21	42	105
21	29	106
21	27	110
21	29	111
21	36	112
21	42	118
21	36	120
21	29	123
21	36	123
21	42	128
21	29	131
21	1	132
21	13	132
21	45	132
21	36	133
21	29	134
21	36	134
21	42	135
22	29	1
22	29	8
22	29	15
22	28	17
22	15	21
22	36	21
22	1	22
22	29	22
22	45	22
22	15	23
22	29	23
22	11	24
22	26	27
22	45	27
22	29	28
22	29	29
22	29	30
22	27	37
22	29	38
22	29	40
22	29	41
22	27	47
22	29	51
22	11	56
22	29	60
22	27	71
22	29	75
22	29	87
22	44	87
22	29	88
22	29	90
22	29	93
22	28	97
22	29	99
22	29	103
22	29	106
22	29	111
22	27	127
22	29	131
22	13	132
22	15	132
23	8	1
23	14	5
23	8	8
23	28	17
23	36	21
23	14	23
23	36	23
23	11	24
23	14	25
23	8	30
23	24	36
23	8	38
23	8	41
23	14	44
23	45	46
23	27	47
23	8	51
23	8	75
23	14	82
23	8	88
23	8	93
23	14	95
23	28	97
23	14	100
23	14	105
23	8	106
23	27	110
23	14	128
23	27	129
23	17	132
24	28	17
24	11	24
24	27	37
24	27	47
24	11	56
24	27	57
24	27	71
24	44	87
24	28	97
25	8	1
25	8	8
25	25	11
25	2	15
25	25	16
25	28	17
25	25	18
25	25	25
25	2	29
25	2	30
25	8	30
25	25	31
25	27	31
25	25	32
25	27	33
25	24	36
25	8	38
25	2	41
25	8	41
25	25	44
25	25	45
25	27	47
25	25	49
25	2	51
25	8	51
25	2	60
25	25	65
25	25	68
25	25	72
25	25	73
25	8	75
25	25	76
25	25	82
25	2	87
25	2	88
25	8	88
25	2	90
25	2	92
25	2	93
25	8	93
25	25	94
25	28	97
25	2	99
25	27	100
25	2	103
25	2	106
25	8	106
25	25	108
25	27	110
25	2	111
25	25	118
25	25	128
25	27	129
25	25	135
26	28	17
26	27	37
26	27	47
26	27	71
26	44	87
26	27	91
26	28	97
26	27	127
27	29	1
27	36	4
27	42	5
27	36	7
27	29	8
27	27	9
27	36	10
27	36	12
27	29	13
27	36	13
27	29	15
27	42	16
27	28	17
27	36	19
27	36	21
27	29	22
27	15	23
27	42	23
27	11	24
27	42	25
27	1	27
27	14	27
27	18	27
27	36	27
27	29	29
27	29	30
27	29	38
27	29	40
27	29	41
27	42	44
27	27	47
27	42	49
27	29	51
27	36	54
27	27	56
27	29	58
27	36	58
27	29	60
27	42	68
27	36	69
27	42	72
27	29	75
27	36	78
27	42	82
27	36	84
27	29	87
27	29	88
27	29	90
27	29	93
27	42	94
27	42	95
27	28	97
27	29	99
27	42	100
27	36	101
27	29	103
27	42	105
27	29	106
27	27	110
27	29	111
27	36	112
27	42	118
27	36	120
27	29	123
27	36	123
27	42	128
27	29	131
27	36	132
27	36	133
27	29	134
27	36	134
27	42	135
28	29	1
28	36	4
28	42	5
28	36	7
28	29	8
28	27	9
28	36	10
28	36	12
28	29	13
28	36	13
28	29	15
28	42	16
28	28	17
28	36	19
28	36	21
28	1	22
28	29	22
28	15	23
28	42	23
28	11	24
28	42	25
28	36	27
28	1	28
28	36	28
28	45	28
28	2	29
28	29	29
28	29	30
28	29	38
28	29	40
28	29	41
28	42	44
28	27	47
28	42	49
28	29	51
28	36	54
28	27	56
28	29	58
28	36	58
28	2	60
28	29	60
28	42	68
28	36	69
28	42	72
28	29	75
28	36	78
28	42	82
28	36	84
28	2	87
28	29	87
28	29	88
28	2	90
28	29	90
28	29	93
28	42	94
28	42	95
28	28	97
28	2	99
28	29	99
28	42	100
28	36	101
28	2	103
28	29	103
28	42	105
28	29	106
28	27	110
28	2	111
28	29	111
28	36	112
28	42	118
28	36	120
28	29	123
28	36	123
28	42	128
28	29	131
28	36	132
28	36	133
28	29	134
28	36	134
28	42	135
29	44	1
29	2	4
29	41	4
29	2	7
29	41	7
29	44	8
29	2	10
29	41	10
29	2	12
29	41	12
29	2	13
29	41	13
29	2	15
29	27	15
29	41	15
29	44	15
29	42	16
29	28	17
29	2	19
29	41	19
29	42	23
29	2	29
29	9	29
29	39	29
29	41	29
29	44	29
29	2	30
29	41	30
29	44	30
29	2	35
29	44	38
29	2	41
29	41	41
29	44	41
29	44	48
29	42	49
29	27	50
29	2	51
29	41	51
29	44	51
29	2	54
29	41	54
29	2	58
29	41	58
29	2	60
29	9	60
29	39	60
29	41	60
29	44	60
29	42	68
29	2	69
29	41	69
29	44	70
29	42	72
29	44	75
29	2	78
29	41	78
29	2	84
29	41	84
29	2	87
29	39	87
29	41	87
29	44	87
29	2	88
29	41	88
29	44	88
29	2	90
29	9	90
29	39	90
29	41	90
29	44	90
29	2	92
29	27	92
29	41	92
29	44	92
29	2	93
29	41	93
29	44	93
29	42	94
29	28	97
29	2	99
29	39	99
29	41	99
29	44	99
29	2	101
29	41	101
29	2	102
29	2	103
29	39	103
29	41	103
29	44	103
29	2	106
29	41	106
29	44	106
29	27	109
29	44	109
29	2	111
29	9	111
29	27	111
29	39	111
29	41	111
29	44	111
29	2	112
29	41	112
29	42	118
29	2	120
29	41	120
29	2	123
29	41	123
29	35	130
29	2	133
29	41	133
29	2	134
29	41	134
29	42	135
30	9	1
30	10	1
30	44	1
30	35	3
30	2	4
30	41	4
30	2	7
30	41	7
30	9	8
30	10	8
30	44	8
30	2	10
30	41	10
30	2	12
30	41	12
30	2	13
30	41	13
30	44	14
30	2	15
30	27	15
30	41	15
30	44	15
30	42	16
30	28	17
30	2	19
30	41	19
30	42	23
30	2	29
30	31	29
30	41	29
30	44	29
30	2	30
30	5	30
30	9	30
30	10	30
30	16	30
30	31	30
30	39	30
30	41	30
30	44	30
30	5	35
30	9	38
30	10	38
30	44	38
30	44	40
30	2	41
30	10	41
30	16	41
30	31	41
30	35	41
30	39	41
30	41	41
30	44	41
30	44	48
30	42	49
30	27	50
30	2	51
30	5	51
30	9	51
30	10	51
30	16	51
30	31	51
30	39	51
30	41	51
30	44	51
30	35	52
30	2	54
30	41	54
30	2	58
30	41	58
30	2	60
30	31	60
30	41	60
30	44	60
30	35	63
30	44	66
30	42	68
30	2	69
30	41	69
30	44	70
30	42	72
30	44	74
30	9	75
30	10	75
30	31	75
30	35	75
30	44	75
30	2	78
30	41	78
30	44	79
30	2	84
30	41	84
30	2	87
30	31	87
30	41	87
30	44	87
30	2	88
30	10	88
30	16	88
30	31	88
30	35	88
30	39	88
30	41	88
30	44	88
30	2	90
30	31	90
30	41	90
30	44	90
30	2	92
30	27	92
30	41	92
30	44	92
30	2	93
30	10	93
30	16	93
30	31	93
30	35	93
30	39	93
30	41	93
30	44	93
30	42	94
30	28	97
30	2	99
30	31	99
30	41	99
30	44	99
30	2	101
30	41	101
30	5	102
30	2	103
30	31	103
30	41	103
30	44	103
30	2	106
30	5	106
30	9	106
30	10	106
30	16	106
30	27	106
30	31	106
30	39	106
30	41	106
30	44	106
30	35	107
30	27	109
30	44	109
30	2	111
30	31	111
30	41	111
30	44	111
30	2	112
30	41	112
30	35	113
30	35	115
30	42	118
30	2	120
30	41	120
30	2	123
30	41	123
30	44	126
30	44	131
30	2	133
30	41	133
30	2	134
30	41	134
30	42	135
31	8	1
31	8	8
31	2	15
31	28	17
31	2	29
31	2	30
31	8	30
31	25	31
31	24	36
31	8	38
31	2	41
31	8	41
31	27	47
31	2	51
31	8	51
31	2	60
31	8	75
31	2	87
31	2	88
31	8	88
31	2	90
31	2	92
31	2	93
31	8	93
31	28	97
31	2	99
31	2	103
31	2	106
31	8	106
31	27	110
31	2	111
31	27	129
32	8	1
32	8	8
32	25	11
32	2	15
32	25	16
32	28	17
32	25	18
32	2	29
32	2	30
32	8	30
32	25	31
32	27	31
32	25	32
32	24	36
32	8	38
32	2	41
32	8	41
32	27	47
32	25	49
32	2	51
32	8	51
32	2	60
32	25	65
32	25	68
32	25	72
32	25	73
32	8	75
32	2	87
32	2	88
32	8	88
32	2	90
32	2	92
32	2	93
32	8	93
32	25	94
32	28	97
32	2	99
32	2	103
32	2	106
32	8	106
32	25	108
32	27	110
32	2	111
32	25	118
32	27	129
32	25	135
33	8	1
33	25	5
33	8	8
33	25	11
33	2	15
33	25	16
33	28	17
33	25	18
33	25	25
33	2	29
33	2	30
33	8	30
33	25	31
33	27	31
33	25	32
33	25	33
33	24	36
33	8	38
33	2	41
33	8	41
33	25	44
33	25	45
33	27	47
33	25	49
33	2	51
33	8	51
33	2	60
33	25	65
33	25	68
33	25	72
33	25	73
33	8	75
33	25	76
33	25	82
33	2	87
33	2	88
33	8	88
33	2	90
33	2	92
33	2	93
33	8	93
33	25	94
33	25	95
33	28	97
33	2	99
33	25	100
33	2	103
33	25	105
33	2	106
33	8	106
33	25	108
33	27	110
33	2	111
33	25	118
33	25	128
33	27	129
33	25	135
34	28	17
34	27	37
34	27	47
34	27	77
34	28	97
35	43	4
35	43	7
35	43	10
35	43	12
35	43	13
35	44	15
35	28	17
35	43	19
35	31	29
35	32	29
35	44	29
35	44	30
35	5	35
35	16	35
35	27	37
35	44	41
35	27	47
35	44	48
35	44	51
35	43	54
35	43	58
35	31	60
35	32	60
35	44	60
35	43	69
35	44	70
35	44	75
35	43	78
35	43	84
35	31	87
35	32	87
35	44	87
35	44	88
35	31	90
35	32	90
35	44	90
35	44	92
35	44	93
35	28	97
35	31	99
35	32	99
35	44	99
35	43	101
35	5	102
35	16	102
35	27	102
35	31	103
35	32	103
35	44	103
35	44	106
35	44	109
35	31	111
35	32	111
35	44	111
35	43	112
35	43	120
35	43	123
35	43	133
35	43	134
36	8	1
36	8	8
36	28	17
36	8	30
36	8	38
36	8	41
36	27	47
36	8	51
36	8	75
36	27	85
36	8	88
36	8	93
36	28	97
36	8	106
36	27	110
37	28	17
37	27	47
37	28	97
38	9	1
38	10	1
38	44	1
38	35	3
38	2	4
38	36	4
38	2	7
38	36	7
38	9	8
38	10	8
38	27	8
38	44	8
38	27	9
38	2	10
38	36	10
38	2	12
38	36	12
38	2	13
38	29	13
38	36	13
38	31	15
38	44	15
38	28	17
38	2	19
38	36	19
38	2	29
38	31	29
38	44	29
38	29	30
38	31	30
38	44	30
38	5	35
38	9	38
38	10	38
38	44	38
38	44	40
38	29	41
38	31	41
38	44	41
38	27	47
38	44	48
38	29	51
38	31	51
38	44	51
38	35	52
38	2	54
38	36	54
38	2	58
38	29	58
38	36	58
38	2	60
38	31	60
38	44	60
38	35	63
38	44	66
38	2	69
38	36	69
38	44	70
38	44	75
38	2	78
38	36	78
38	44	79
38	2	84
38	36	84
38	2	87
38	31	87
38	44	87
38	29	88
38	31	88
38	44	88
38	2	90
38	31	90
38	44	90
38	44	92
38	29	93
38	31	93
38	44	93
38	28	97
38	2	99
38	31	99
38	44	99
38	2	101
38	36	101
38	5	102
38	2	103
38	31	103
38	44	103
38	29	106
38	31	106
38	44	106
38	35	107
38	44	109
38	27	110
38	2	111
38	31	111
38	44	111
38	2	112
38	36	112
38	35	113
38	35	115
38	2	120
38	36	120
38	2	123
38	29	123
38	36	123
38	44	131
38	2	133
38	36	133
38	2	134
38	29	134
38	36	134
39	5	1
39	27	2
39	5	8
39	28	17
39	5	30
39	5	38
39	5	41
39	27	50
39	5	51
39	5	75
39	5	88
39	5	93
39	28	97
39	5	106
40	5	1
40	19	1
40	27	2
40	3	5
40	4	5
40	33	5
40	5	8
40	19	8
40	3	11
40	4	11
40	33	11
40	49	11
40	2	15
40	33	15
40	3	16
40	4	16
40	33	16
40	28	17
40	34	17
40	3	18
40	4	18
40	33	18
40	3	23
40	33	23
40	3	25
40	4	25
40	33	25
40	2	29
40	33	29
40	2	30
40	5	30
40	19	30
40	33	30
40	3	31
40	4	31
40	33	31
40	3	32
40	4	32
40	33	32
40	3	33
40	4	33
40	33	33
40	33	35
40	49	36
40	5	38
40	19	38
40	34	40
40	2	41
40	5	41
40	19	41
40	33	41
40	49	42
40	3	44
40	4	44
40	33	44
40	3	45
40	4	45
40	33	45
40	3	49
40	4	49
40	33	49
40	27	50
40	2	51
40	5	51
40	19	51
40	33	51
40	2	60
40	33	60
40	3	65
40	4	65
40	33	65
40	27	66
40	3	68
40	4	68
40	33	68
40	3	72
40	4	72
40	33	72
40	3	73
40	4	73
40	33	73
40	5	75
40	19	75
40	3	76
40	4	76
40	33	76
40	3	82
40	4	82
40	33	82
40	49	85
40	49	86
40	2	87
40	33	87
40	2	88
40	5	88
40	19	88
40	33	88
40	2	90
40	33	90
40	33	92
40	2	93
40	5	93
40	19	93
40	33	93
40	3	94
40	4	94
40	33	94
40	3	95
40	4	95
40	33	95
40	28	97
40	34	97
40	27	98
40	2	99
40	33	99
40	3	100
40	4	100
40	33	100
40	33	102
40	2	103
40	33	103
40	3	105
40	4	105
40	33	105
40	2	106
40	5	106
40	19	106
40	33	106
40	2	107
40	3	108
40	4	108
40	33	108
40	49	108
40	2	111
40	33	111
40	33	117
40	3	118
40	4	118
40	33	118
40	49	122
40	3	128
40	4	128
40	33	128
40	33	130
40	39	131
40	3	135
40	4	135
40	33	135
41	9	1
41	10	1
41	44	1
41	35	3
41	2	4
41	41	4
41	2	7
41	41	7
41	9	8
41	10	8
41	44	8
41	2	10
41	41	10
41	2	12
41	41	12
41	2	13
41	41	13
41	44	14
41	2	15
41	27	15
41	41	15
41	44	15
41	42	16
41	28	17
41	2	19
41	41	19
41	42	23
41	2	29
41	31	29
41	41	29
41	44	29
41	2	30
41	5	30
41	9	30
41	10	30
41	16	30
41	31	30
41	39	30
41	41	30
41	44	30
41	5	35
41	9	38
41	10	38
41	44	38
41	44	40
41	2	41
41	5	41
41	9	41
41	10	41
41	16	41
41	31	41
41	35	41
41	39	41
41	41	41
41	44	41
41	44	48
41	42	49
41	27	50
41	2	51
41	5	51
41	9	51
41	10	51
41	12	51
41	16	51
41	31	51
41	39	51
41	41	51
41	44	51
41	35	52
41	2	54
41	41	54
41	2	58
41	41	58
41	2	60
41	31	60
41	41	60
41	44	60
41	35	63
41	44	66
41	42	68
41	2	69
41	41	69
41	44	70
41	42	72
41	44	74
41	9	75
41	10	75
41	31	75
41	35	75
41	44	75
41	2	78
41	41	78
41	44	79
41	2	84
41	41	84
41	2	87
41	31	87
41	41	87
41	44	87
41	2	88
41	5	88
41	9	88
41	10	88
41	16	88
41	31	88
41	35	88
41	39	88
41	41	88
41	44	88
41	2	90
41	31	90
41	41	90
41	44	90
41	2	92
41	27	92
41	41	92
41	44	92
41	2	93
41	5	93
41	9	93
41	10	93
41	16	93
41	31	93
41	35	93
41	39	93
41	41	93
41	44	93
41	42	94
41	28	97
41	2	99
41	31	99
41	41	99
41	44	99
41	2	101
41	41	101
41	5	102
41	2	103
41	31	103
41	41	103
41	44	103
41	2	106
41	5	106
41	9	106
41	10	106
41	16	106
41	27	106
41	31	106
41	39	106
41	41	106
41	44	106
41	35	107
41	27	109
41	44	109
41	2	111
41	31	111
41	41	111
41	44	111
41	2	112
41	41	112
41	35	113
41	35	115
41	42	118
41	2	120
41	41	120
41	2	123
41	41	123
41	44	126
41	44	131
41	42	132
41	2	133
41	41	133
41	2	134
41	41	134
41	42	135
42	8	1
42	47	1
42	8	8
42	47	8
42	28	17
42	8	30
42	40	30
42	47	30
42	15	36
42	8	38
42	47	38
42	8	41
42	40	41
42	47	41
42	27	47
42	8	51
42	40	51
42	47	51
42	8	75
42	40	75
42	47	75
42	27	85
42	27	86
42	8	88
42	40	88
42	47	88
42	8	93
42	40	93
42	47	93
42	28	97
42	8	106
42	40	106
42	47	106
42	27	110
42	47	125
43	5	1
43	27	2
43	5	8
43	28	17
43	34	17
43	5	30
43	5	38
43	5	41
43	27	50
43	5	51
43	5	75
43	5	88
43	5	93
43	28	97
43	34	97
43	27	98
43	5	106
44	8	1
44	8	8
44	25	11
44	2	15
44	25	16
44	28	17
44	25	18
44	2	29
44	2	30
44	8	30
44	25	31
44	27	31
44	25	32
44	27	33
44	24	36
44	8	38
44	2	41
44	8	41
44	25	44
44	25	45
44	27	47
44	25	49
44	2	51
44	8	51
44	2	60
44	25	65
44	25	68
44	25	72
44	25	73
44	8	75
44	25	76
44	27	82
44	2	87
44	2	88
44	8	88
44	2	90
44	2	92
44	2	93
44	8	93
44	25	94
44	28	97
44	2	99
44	27	100
44	2	103
44	2	106
44	8	106
44	25	108
44	27	110
44	2	111
44	25	118
44	27	129
44	25	135
45	8	1
45	8	8
45	25	11
45	2	15
45	25	16
45	28	17
45	25	18
45	2	29
45	2	30
45	8	30
45	25	31
45	27	31
45	25	32
45	27	33
45	24	36
45	8	38
45	2	41
45	8	41
45	25	45
45	27	47
45	25	49
45	2	51
45	8	51
45	2	60
45	25	65
45	25	68
45	25	72
45	25	73
45	8	75
45	25	76
45	2	87
45	2	88
45	8	88
45	2	90
45	2	92
45	2	93
45	8	93
45	25	94
45	28	97
45	2	99
45	2	103
